iso3,year,gdp_usd,population,inflation_rate,gdp_log,pop_log,node_id
MLT,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,127
MMR,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,128
MNG,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,130
MOZ,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,132
MRT,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,133
MSR,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,134
MUS,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,135
MWI,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,136
MYS,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,137
NAM,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,138
NER,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,140
NGA,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,142
NIC,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,143
NLD,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,144
NOR,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,145
NPL,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,146
NRU,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,147
NZL,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,148
OMN,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,149
PAK,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,150
PAN,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,151
PER,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,152
PHL,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,153
PLW,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,154
PNG,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,155
POL,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,156
PRK,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,157
PRT,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,158
PRY,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,159
PYF,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,161
QAT,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,162
ROU,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,163
RUS,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,164
RWA,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,165
S19,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,166
SAU,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,167
SDN,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,168
SEN,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,169
SGP,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,170
SLB,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,171
SLE,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,172
SLV,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,173
SOM,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,175
SRB,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,177
STP,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,179
SUR,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,180
SVK,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,181
SVN,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,182
SWE,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,183
SWZ,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,184
SYC,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,186
SYR,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,187
TCA,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,188
TCD,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,189
TGO,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,190
THA,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,191
TJK,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,192
TKM,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,194
TLS,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,195
TON,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,196
TTO,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,197
TUN,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,198
TUR,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,199
TZA,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,201
UGA,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,202
UKR,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,203
URY,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,205
USA,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,206
UZB,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,207
VCT,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,208
VEN,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,209
VGB,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,210
VNM,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,211
VUT,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,212
WSM,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,214
YEM,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,215
ZAF,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,216
ZMB,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,217
ZWE,2012,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,218
_X,2012,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,219
ABW,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,0
AFG,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,1
AGO,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,2
AIA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,3
ALB,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,4
AND,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,5
ARE,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,6
ARG,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,7
ARM,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,8
ATG,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,10
AUS,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,11
AUT,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,12
AZE,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,13
BDI,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,14
BEL,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,15
BEN,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,16
BFA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,17
BGD,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,18
BGR,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,19
BHR,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,20
BHS,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,21
BIH,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,22
BLR,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,23
BLZ,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,24
BOL,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,26
BRA,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,27
BRB,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,28
BRN,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,29
BTN,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,30
BWA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,31
CAF,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,32
CAN,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,33
CHE,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,34
CHL,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,35
CHN,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,36
CIV,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,37
CMR,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,38
COD,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,39
COG,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,40
COL,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,42
COM,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,43
CPV,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,44
CRI,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,45
CUB,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,46
CUW,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,47
CYM,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,49
CYP,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,50
CZE,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,51
DEU,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,52
DJI,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,53
DMA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,54
DNK,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,55
DOM,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,56
DZA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,57
ECU,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,58
EGY,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,59
ERI,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,60
ESP,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,62
EST,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,63
ETH,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,64
FIN,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,65
FJI,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,66
FRA,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,67
FSM,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,68
GAB,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,69
GBR,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,70
GEO,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,71
GHA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,72
GIB,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,73
GIN,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,74
GMB,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,75
GNB,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,76
GNQ,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,77
GRC,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,78
GRD,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,79
GTM,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,81
GUM,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,82
GUY,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,83
HKG,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,84
HND,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,85
HRV,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,86
HTI,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,87
HUN,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,88
IDN,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,89
IND,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,90
IRL,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,91
IRN,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,92
IRQ,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,93
ISL,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,94
ISR,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,95
ITA,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,96
JAM,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,97
JOR,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,98
JPN,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,99
KAZ,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,100
KEN,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,101
KGZ,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,102
KHM,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,103
KIR,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,104
KNA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,105
KOR,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,106
KWT,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,107
LAO,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,108
LBN,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,109
LBR,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,110
LBY,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,111
LCA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,112
LKA,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,113
LSO,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,114
LTU,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,115
LUX,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,116
LVA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,117
MAC,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,118
MAR,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,119
MDA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,120
MDG,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,121
MDV,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,122
MEX,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,123
MHL,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,124
MKD,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,125
MLI,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,126
MLT,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,127
MMR,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,128
MNG,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,130
MOZ,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,132
MRT,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,133
MSR,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,134
MUS,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,135
MWI,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,136
MYS,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,137
NAM,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,138
NER,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,140
NGA,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,142
NIC,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,143
NLD,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,144
NOR,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,145
NPL,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,146
NRU,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,147
NZL,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,148
OMN,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,149
PAK,2013,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,150
PAN,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,151
PER,2013,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,152
